SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,URL,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,11,00-O-f01-mw74.trs,00-O-f01,00-O,F,490.65,494.086,g_179;em_12_171895;n_2504588-n_2504598;p_263;#=es_1_1761317;[0]=ew_0_984332,es_1_1761317,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984332,I don't really,'d5nt,492.4,492.91,d5nt,don't,don't,492.4,492.91,d5nt,5,492.47,492.54,492.505,454,1630,2696,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,12,00-O-f01-mw74.trs,00-O-f01,00-O,F,502.475,503.968,g_179;em_12_171643;n_2504625-n_2504632;p_263;#=es_1_1759730;[0]=ew_0_983824,es_1_1759730,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983824,and bone uh-huh,'b5n,503.305,503.515,b5n,bone,bone,503.305,503.515,b5n,5,503.335,503.465,503.4,462,1392,2553,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,13,00-O-f01-mw74.trs,00-O-f01,00-O,F,513.833,518.56,g_179;em_12_172448;n_2504672-n_2504684;p_263;#=es_1_1768932;[0]=ew_0_982927,es_1_1768932,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982927,Minard Road.,'r5d,517.983,518.313,r5d,road,Road.,517.983,518.313,r5d,5,518.013,518.233,518.123,424,1190,2805,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,14,00-O-f01-mw74.trs,00-O-f01,00-O,F,519.044,526.485,g_179;em_12_171648;n_2504687-n_2504711;p_263;#=es_1_1761277;[0]=ew_0_981633,es_1_1761277,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981633,I don't know,'d5nt,521.524,521.824,d5nt,don't,don't,521.524,521.824,d5nt,5,521.574,521.654,521.614,423,1564,2784,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,15,00-O-f01-mw74.trs,00-O-f01,00-O,F,519.044,526.485,g_179;em_12_171648;n_2504687-n_2504711;p_263;#=es_1_1768938;[0]=ew_0_985311,es_1_1768938,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985311,the road but,'r5d,523.154,523.364,r5d,road,road,523.154,523.364,r5d,5,523.184,523.334,523.259,442,1299,2473,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,16,00-O-f01-mw74.trs,00-O-f01,00-O,F,519.044,526.485,g_179;em_12_171648;n_2504687-n_2504711;p_263;#=es_1_1768944;[0]=ew_0_985579,es_1_1768944,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985579,Minard Road and,'r5d,524.604,524.934,r5d,road,Road,524.604,524.934,r5d,5,524.634,524.844,524.739,472,1247,2623,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,17,00-O-f01-mw74.trs,00-O-f01,00-O,F,659.356,661.58,g_179;em_12_171999;n_2505184-n_2505189;p_263;#=es_1_1768967;[0]=ew_0_985090,es_1_1768967,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985090,"skipping ropes,",'r5ps,660.696,661.346,r5ps,ropes,"ropes,",660.696,661.346,r5ps,5,660.756,661.006,660.881,410,1002,3086,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,18,00-O-f01-mw74.trs,00-O-f01,00-O,F,683.542,689.824,g_179;em_12_171946;n_2505280-n_2505304;p_263;#=es_1_1760563;[0]=ew_0_986018,es_1_1760563,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986018,the close and,'kl5s,684.472,684.902,kl5s,close,close,684.472,684.902,kl5s,5,684.672,684.722,684.697,446,1329,2625,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,19,00-O-f01-mw74.trs,00-O-f01,00-O,F,683.542,689.824,g_179;em_12_171946;n_2505280-n_2505304;p_263;#=es_1_1768964;[0]=ew_0_985927,es_1_1768964,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985927,of rope round,'r5p,687.332,687.612,r5p,rope,rope,687.332,687.612,r5p,5,687.382,687.522,687.452,385,1168,2517,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,20,00-O-f01-mw74.trs,00-O-f01,00-O,F,734.29,738.349,g_179;em_12_172296;n_2505452-n_2505465;p_263;#=es_1_1768953;[0]=ew_0_984013,es_1_1768953,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984013,the roadway in,'r5d,735,735.25,r5dw1,roadway,roadway,735,735.43,r5dw1,5,735.04,735.16,735.1,444,1555,2395,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,21,00-O-f01-mw74.trs,00-O-f01,00-O,F,806.593,810.526,g_179;em_12_171709;n_2505688-n_2505703;p_263;#=es_1_1761345;[0]=ew_0_987238,es_1_1761345,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987238,I don't think,'d5nt,808.793,809.043,d5nt,don't,don't,808.793,809.043,d5nt,5,808.853,808.973,808.913,555,1831,3264,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,22,00-O-f01-mw74.trs,00-O-f01,00-O,F,825.489,832.333,g_179;em_12_171842;n_2505761-n_2505785;p_263;#=es_1_1760547;[0]=ew_0_982494,es_1_1760547,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982494,next close and,'kl5s,829.959,830.319,kl5s,close,close,829.959,830.319,kl5s,5,830.139,830.169,830.154,431,1503,3698,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,23,00-O-f01-mw74.trs,00-O-f01,00-O,F,875.357,878.249,g_179;em_12_171942;n_2505942-n_2505957;p_263;#=es_1_1772356;[0]=ew_0_984113,es_1_1772356,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984113,in those days,'D5z,876.207,876.437,D5z,those,those,876.207,876.437,D5z,5,876.257,876.317,876.287,394,1508,2632,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,24,00-O-f01-mw74.trs,00-O-f01,00-O,F,1027.675,1031.456,g_179;em_12_172478;n_2506507-n_2506523;p_263;#=es_1_1760555;[0]=ew_0_983190,es_1_1760555,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983190,top close as,'kl5s,1030.325,1030.665,kl5s,close,close,1030.325,1030.665,kl5s,5,1030.465,1030.535,1030.5,401,1024,3014,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,25,00-O-f01-mw74.trs,00-O-f01,00-O,F,1034.58,1040.706,g_179;em_12_171854;n_2506531-n_2506550;p_263;#=es_1_1760551;[0]=ew_0_982642,es_1_1760551,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982642,last close in,'kl5s,1036.95,1037.36,kl5s,close,close,1036.95,1037.36,kl5s,5,1037.16,1037.19,1037.175,444,1666,3456,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,26,00-O-f01-mw74.trs,00-O-f01,00-O,F,1067.332,1069.937,g_179;em_12_171968;n_2506658-n_2506669;p_263;#=es_1_1856858;[0]=ew_0_1014701,es_1_1856858,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_1014701,called Rose Hill.,'r5z,1069.242,1069.572,r5z,rose,Rose,1069.242,1069.572,r5z,5,1069.322,1069.412,1069.367,418,1516,2612,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,27,00-O-f01-mw74.trs,00-O-f01,00-O,F,1106.237,1110.536,g_179;em_12_172002;n_2506805-n_2506825;p_263;#=es_1_1761333;[0]=ew_0_985978,es_1_1761333,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985978,I don't know,'d5nt,1106.357,1106.597,d5nt,don't,don't,1106.357,1106.597,d5nt,5,1106.417,1106.457,1106.437,479,1823,2613,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,28,00-O-f01-mw74.trs,00-O-f01,00-O,F,1106.237,1110.536,g_179;em_12_172002;n_2506805-n_2506825;p_263;#=es_1_1772353;[0]=ew_0_981566,es_1_1772353,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981566,in those days.,'D5z,1109.897,1110.137,D5z,those,those,1109.897,1110.137,D5z,5,1109.927,1110.007,1109.967,401,1428,2634,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,29,00-O-f01-mw74.trs,00-O-f01,00-O,F,1149.543,1151.773,g_179;em_12_171823;n_2506945-n_2506952;p_263;#=es_1_1760571;[0]=ew_0_987301,es_1_1760571,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987301,corner close. I,'kl5s,1151.463,1151.703,kl5s,close,close.,1151.463,1151.703,kl5s,5,1151.593,1151.643,1151.618,440,1139,2872,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,30,00-O-f01-mw74.trs,00-O-f01,00-O,F,1216.883,1220.593,g_179;em_12_171571;n_2507125-n_2507134;p_263;#=es_1_1763759;[0]=ew_0_982242,es_1_1763759,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982242,got home because,'h5m,1219.463,1219.833,h5m,home,home,1219.463,1219.833,h5m,5,1219.493,1219.673,1219.583,411,2240,3473,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,31,00-O-f01-mw74.trs,00-O-f01,00-O,F,1269.101,1274.902,g_179;em_12_172198;n_2507245-n_2507254;p_263;#=es_1_1767153;[0]=ew_0_985239,es_1_1767153,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985239,was only occasionally,'5n,1270.711,1270.821,5nlI,only,only,1270.711,1270.961,5nlI,5,1270.711,1270.791,1270.751,413,1339,3142,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,32,00-O-f01-mw74.trs,00-O-f01,00-O,F,1319.089,1324.257,g_179;em_12_172103;n_2507438-n_2507460;p_263;#=es_1_1761301;[0]=ew_0_982835,es_1_1761301,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982835,I don't know,'d5nt,1322.439,1322.589,d5nt,don't,don't,1322.439,1322.589,d5nt,5,1322.489,1322.529,1322.509,413,1731,3447,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,33,00-O-f01-mw74.trs,00-O-f01,00-O,F,1475.932,1478.213,g_179;em_12_172440;n_2507926-n_2507937;p_263;#=es_1_1761305;[0]=ew_0_983934,es_1_1761305,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983934,I don't think,'d5nt,1476.392,1476.612,d5nt,don't,don't,1476.392,1476.612,d5nt,5,1476.442,1476.532,1476.487,428,1768,2977,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,34,00-O-f01-mw74.trs,00-O-f01,00-O,F,1486.935,1491.92,g_179;em_12_171890;n_2507978-n_2508000;p_263;#=es_1_1761273;[0]=ew_0_981447,es_1_1761273,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981447,I don't know.,'d5nt,1491.255,1491.565,d5nt,don't,don't,1491.255,1491.565,d5nt,5,1491.335,1491.375,1491.355,283,1954,3002,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,35,00-O-f01-mw74.trs,00-O-f01,00-O,F,1494.405,1497.202,g_179;em_12_171668;n_2508012-n_2508024;p_263;#=es_1_1767157;[0]=ew_0_985793,es_1_1767157,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985793,the only one,'5n,1495.555,1495.675,5nlI,only,only,1495.555,1495.745,5nlI,5,1495.555,1495.645,1495.6,579,1314,3206,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,36,00-O-f01-mw74.trs,00-O-f01,00-O,F,1623.022,1626.974,g_179;em_12_171631;n_2508437-n_2508453;p_263;#=es_1_1768941;[0]=ew_0_985375,es_1_1768941,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985375,the road after,'r5d,1623.932,1624.242,r5d,road,road,1623.932,1624.242,r5d,5,1623.962,1624.162,1624.062,377,1300,2469,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,37,00-O-f01-mw74.trs,00-O-f01,00-O,F,1644.192,1649.722,g_179;em_12_171556;n_2508500-n_2508521;p_263;#=es_1_1770371;[0]=ew_0_985160,es_1_1770371,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985160,throwing stones and,'st5nz,1647.682,1648.242,st5nz,stones,stones,1647.682,1648.242,st5nz,5,1647.882,1648.012,1647.947,412,1289,2840,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,38,00-O-f01-mw74.trs,00-O-f01,00-O,F,1677.853,1684.352,g_179;em_12_171893;n_2508629-n_2508653;p_263;#=es_1_1770366;[0]=ew_0_984602,es_1_1770366,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984602,throw stones in,'st5nz,1682.743,1683.213,st5nz,stones,stones,1682.743,1683.213,st5nz,5,1682.923,1683.043,1682.983,412,1575,2820,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,39,00-O-f01-mw74.trs,00-O-f01,00-O,F,1685.618,1690.869,g_179;em_12_171888;n_2508660-n_2508675;p_263;#=es_1_1770618;[0]=ew_0_987317,es_1_1770618,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987317,I suppose it,'p5z,1688.968,1689.188,s@p5z,suppose,suppose,1688.768,1689.188,s@p5z,5,1689.028,1689.098,1689.063,501,1188,2829,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,40,00-O-f01-mw74.trs,00-O-f01,00-O,F,1855.677,1859.255,g_179;em_12_172384;n_2509198-n_2509213;p_263;#=es_1_1761329;[0]=ew_0_984637,es_1_1761329,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984637,I don't know,'d5nt,1856.427,1856.677,d5nt,don't,don't,1856.427,1856.677,d5nt,5,1856.467,1856.587,1856.527,553,1513,2703,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,41,00-O-f01-mw74.trs,00-O-f01,00-O,F,1872.524,1877.462,g_179;em_12_172431;n_2509267-n_2509287;p_263;#=es_1_1761281;[0]=ew_0_981665,es_1_1761281,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981665,I don't know,'d5nt,1873.534,1873.784,d5nt,don't,don't,1873.534,1873.784,d5nt,5,1873.594,1873.724,1873.659,457,1406,2511,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,42,00-O-f01-mw74.trs,00-O-f01,00-O,F,1920.928,1923.991,g_179;em_12_172036;n_2509433-n_2509445;p_263;#=es_1_1766023;[0]=ew_0_987360,es_1_1766023,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987360,and most of,'m5st,1922.738,1923.008,m5st,most,most,1922.738,1923.008,m5st,5,1922.768,1922.818,1922.793,428,1296,2795,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,43,00-O-f01-mw74.trs,00-O-f01,00-O,F,1923.991,1928.14,g_179;em_12_172226;n_2509445-n_2509466;p_263;#=es_1_1767149;[0]=ew_0_984678,es_1_1767149,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984678,was only a,'5n,1924.651,1924.771,5nlI,only,only,1924.651,1924.901,5nlI,5,1924.651,1924.741,1924.696,446,1180,2850,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,44,00-O-f01-mw74.trs,00-O-f01,00-O,F,1974.908,1980.611,g_179;em_12_172338;n_2509610-n_2509631;p_263;#=es_1_1773126;[0]=ew_0_981612,es_1_1773126,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981612,And unknown to,'n5n,1975.288,1975.658,Vnn5n,unknown,unknown,1975.158,1975.658,Vnn5n,5,1975.398,1975.518,1975.458,370,1502,2537,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,45,00-O-f01-mw74.trs,00-O-f01,00-O,F,1988.954,1995.062,g_179;em_12_172485;n_2509659-n_2509674;p_263;#=es_1_1767161;[0]=ew_0_987180,es_1_1767161,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987180,was only two,'5n,1990.544,1990.724,5nlI,only,only,1990.544,1990.874,5nlI,5,1990.544,1990.694,1990.619,420,1365,3119,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,46,00-O-f01-mw74.trs,00-O-f01,00-O,F,2062.791,2065.165,g_179;em_12_171617;n_2509924-n_2509932;p_263;#=es_1_1761309;[0]=ew_0_984118,es_1_1761309,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984118,"I don't know,",'d5nt,2063.631,2063.891,d5nt,don't,don't,2063.631,2063.891,d5nt,5,2063.681,2063.791,2063.736,351,1723,2802,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,47,00-O-f01-mw74.trs,00-O-f01,00-O,F,2086.113,2089.645,g_179;em_12_172120;n_2510006-n_2510023;p_263;#=es_1_1761293;[0]=ew_0_982201,es_1_1761293,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982201,I don't know,'d5nt,2086.533,2086.783,d5nt,don't,don't,2086.533,2086.783,d5nt,5,2086.593,2086.683,2086.638,427,1624,2614,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,48,00-O-f01-mw74.trs,00-O-f01,00-O,F,2090.317,2095.004,g_179;em_12_171615;n_2510026-n_2510042;p_263;#=es_1_1767844;[0]=ew_0_986076,es_1_1767844,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986076,Sunday Post I,'p5st,2094.207,2094.537,p5st,post,Post,2094.207,2094.537,p5st,5,2094.287,2094.377,2094.332,466,1157,2785,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,49,00-O-f01-mw74.trs,00-O-f01,00-O,F,2100.693,2102.739,g_179;em_12_171596;n_2510058-n_2510072;p_263;#=es_1_1761313;[0]=ew_0_984256,es_1_1761313,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984256,I don't know,'d5nt,2100.913,2101.113,d5nt,don't,don't,2100.913,2101.113,d5nt,5,2100.973,2101.043,2101.008,470,1782,2726,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,50,00-O-f01-mw74.trs,00-O-f01,00-O,F,2153.17,2155.873,g_179;em_12_171791;n_2510216-n_2510225;p_263;#=es_1_1770613;[0]=ew_0_983771,es_1_1770613,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983771,I suppose.,'p5z,2155.29,2155.76,s@p5z,suppose,suppose.,2155.12,2155.76,s@p5z,5,2155.39,2155.51,2155.45,399,1090,2758,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,51,00-O-f01-mw74.trs,00-O-f01,00-O,F,2211.671,2217.893,g_179;em_12_172251;n_2510403-n_2510423;p_263;#=es_1_1770608;[0]=ew_0_982086,es_1_1770608,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982086,I suppose the,'p5z,2214.071,2214.301,s@p5z,suppose,suppose,2213.891,2214.301,s@p5z,5,2214.151,2214.191,2214.171,405,1763,2594,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,52,00-O-f01-mw74.trs,00-O-f01,00-O,F,2290.395,2293.405,g_179;em_12_172227;n_2510642-n_2510656;p_263;#=es_1_1761337;[0]=ew_0_986009,es_1_1761337,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986009,I don't know,'d5nt,2290.765,2290.995,d5nt,don't,don't,2290.765,2290.995,d5nt,5,2290.855,2290.925,2290.89,466,1738,3011,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,53,00-O-f01-mw74.trs,00-O-f01,00-O,F,2366.154,2372.451,g_179;em_12_172233;n_2510897-n_2510913;p_263;#=es_1_1766019;[0]=ew_0_982413,es_1_1766019,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982413,Like most of,'m5st,2366.534,2366.954,m5st,most,most,2366.534,2366.954,m5st,5,2366.614,2366.774,2366.694,394,1054,3010,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,54,00-O-f03-mw74.trs,00-O-f03,00-O,F,3.672,6.646,g_224;em_12_223268;n_3351838-n_3351849;p_114;#=es_1_2489423;[0]=ew_0_1214780,es_1_2489423,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=224#ew_0_1214780,the only thing,'5n,5.082,5.182,5nlI,only,only,5.082,5.322,5nlI,5,5.082,5.152,5.117,651,1274,3066,
_^'.*5[^rl].*$_NOT_^ (no)|(oh)|(ohff) $_^5$,55,00-O-f03-mw74.trs,00-O-f03,00-O,F,8.627,11.219,g_224;em_12_223643;n_3351859-n_3351872;p_114;#=es_1_2490905;[0]=ew_0_1212165,es_1_2490905,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=224#ew_0_1212165,Butterbiggins Road and,'r5d,9.387,9.547,r5d,road,Road,9.387,9.547,r5d,5,9.437,9.517,9.477,484,1322,2815,
