SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,URL,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,18,00-O-f01-mw74.trs,00-O-f01,00-O,F,764.482,770.104,g_179;em_12_171903;n_2505551-n_2505573;p_263;#=es_1_1770275;[0]=ew_0_983880,es_1_1770275,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983880,big stage.,'st1_,769.292,770.022,st1_,stage,stage.,769.292,770.022,st1_,1,769.522,769.782,769.652,338,2473,3016,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,19,00-O-f01-mw74.trs,00-O-f01,00-O,F,786.97,789.046,g_179;em_12_171876;n_2505626-n_2505636;p_263;#=es_1_1760405;[0]=ew_0_984730,es_1_1760405,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984730,and chase us.,'J1s,788.31,788.64,J1s,chase,chase,788.31,788.64,J1s,1,788.4,788.52,788.46,415,2372,2958,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,20,00-O-f01-mw74.trs,00-O-f01,00-O,F,815.603,819.141,g_179;em_12_171625;n_2505726-n_2505739;p_263;#=es_1_1760160;[0]=ew_0_984838,es_1_1760160,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984838,she came down,'k1m,816.453,816.613,k1m,came,came,816.453,816.613,k1m,1,816.503,816.553,816.528,424,2004,2766,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,21,00-O-f01-mw74.trs,00-O-f01,00-O,F,875.357,878.249,g_179;em_12_171942;n_2505942-n_2505957;p_263;#=es_1_1760976;[0]=ew_0_983346,es_1_1760976,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983346,those days you,'d1z,876.437,876.707,d1z,days,days,876.437,876.707,d1z,1,876.487,876.587,876.537,345,2302,2959,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,22,00-O-f01-mw74.trs,00-O-f01,00-O,F,913.194,919.792,g_179;em_12_172376;n_2506060-n_2506081;p_263;#=es_1_1767735;[0]=ew_0_984750,es_1_1767735,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984750,I played with,'pl1d,917.984,918.334,pl1d,played,played,917.984,918.334,pl1d,1,918.114,918.294,918.204,380,2155,2784,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,23,00-O-f01-mw74.trs,00-O-f01,00-O,F,941.515,945.827,g_179;em_12_172432;n_2506163-n_2506176;p_263;#=es_1_1760412;[0]=ew_0_983930,es_1_1760412,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983930,they chased me.,'J1st,944.915,945.365,J1st,chased,chased,944.915,945.365,J1st,1,945.035,945.135,945.085,373,2447,3014,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,24,00-O-f01-mw74.trs,00-O-f01,00-O,F,970.112,973.764,g_179;em_12_171604;n_2506278-n_2506293;p_263;#=es_1_1763088;[0]=ew_0_983623,es_1_1763088,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983623,'When's Grace coming,'gr1s,970.472,970.742,gr1s,grace,Grace,970.472,970.742,gr1s,1,970.532,970.622,970.577,385,1934,2872,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,25,00-O-f01-mw74.trs,00-O-f01,00-O,F,1034.58,1040.706,g_179;em_12_171854;n_2506531-n_2506550;p_263;#=es_1_1763108;[0]=ew_0_985467,es_1_1763108,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985467,the grain store.,'gr1n,1039.81,1040.13,gr1n,grain,grain,1039.81,1040.13,gr1n,1,1039.92,1040.09,1040.005,340,2392,3173,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,26,00-O-f01-mw74.trs,00-O-f01,00-O,F,1070.452,1074.442,g_179;em_12_171593;n_2506672-n_2506682;p_263;#=es_1_1773442;[0]=ew_0_985888,es_1_1773442,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985888,remember vaguely the,'v1g,1072.122,1072.612,v1glI,vaguely,vaguely,1072.122,1072.992,v1glI,1,1072.272,1072.522,1072.397,326,2315,3187,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,27,00-O-f01-mw74.trs,00-O-f01,00-O,F,1080.458,1084.751,g_179;em_12_172366;n_2506702-n_2506717;p_263;#=es_1_1765085;[0]=ew_0_984091,es_1_1765085,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984091,the lane next,'l1n,1082.288,1082.678,l1n,lane,lane,1082.288,1082.678,l1n,1,1082.348,1082.598,1082.473,334,2414,2766,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,28,00-O-f01-mw74.trs,00-O-f01,00-O,F,1080.458,1084.751,g_179;em_12_172366;n_2506702-n_2506717;p_263;#=es_1_1765088;[0]=ew_0_985477,es_1_1765088,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985477,the lane,'l1n,1084.028,1084.478,l1n,lane,lane,1084.028,1084.478,l1n,1,1084.118,1084.348,1084.233,347,2434,3123,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,29,00-O-f01-mw74.trs,00-O-f01,00-O,F,1106.237,1110.536,g_179;em_12_172002;n_2506805-n_2506825;p_263;#=es_1_1760979;[0]=ew_0_987436,es_1_1760979,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987436,those days.,'d1z,1110.137,1110.467,d1z,days,days.,1110.137,1110.467,d1z,1,1110.197,1110.337,1110.267,369,2372,2585,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,30,00-O-f01-mw74.trs,00-O-f01,00-O,F,1181.93,1184.468,g_179;em_12_171939;n_2507046-n_2507055;p_263;#=es_1_1763104;[0]=ew_0_987405,es_1_1763104,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987405,that Grace there'?.,'gr1s,1183.67,1184.08,gr1s,grace,Grace,1183.67,1184.08,gr1s,1,1183.77,1183.86,1183.815,364,2236,2993,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,31,00-O-f01-mw74.trs,00-O-f01,00-O,F,1194.137,1196.936,g_179;em_12_171554;n_2507081-n_2507087;p_263;#=es_1_1763092;[0]=ew_0_983726,es_1_1763092,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983726,shouted 'Grace'.,'gr1s,1196.137,1196.777,gr1s,grace,'Grace'.,1196.137,1196.777,gr1s,1,1196.297,1196.457,1196.377,367,2293,2434,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,32,00-O-f01-mw74.trs,00-O-f01,00-O,F,1199.421,1202.733,g_179;em_12_172386;n_2507092-n_2507106;p_263;#=es_1_1760332;[0]=ew_0_987544,es_1_1760332,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987544,her case and,'k1s,1200.261,1200.631,k1s,case,case,1200.261,1200.631,k1s,1,1200.351,1200.481,1200.416,375,2472,3179,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,33,00-O-f01-mw74.trs,00-O-f01,00-O,F,1236.496,1242.799,g_179;em_12_172246;n_2507178-n_2507190;p_263;#=es_1_1767445;[0]=ew_0_987471,es_1_1767445,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987471,to Paisley.,'p1z,1242.136,1242.506,p1zlI,paisley,Paisley.,1242.136,1242.676,p1zlI,1,1242.226,1242.356,1242.291,356,2397,3198,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,34,00-O-f01-mw74.trs,00-O-f01,00-O,F,1264.483,1267.328,g_179;em_12_172260;n_2507231-n_2507243;p_263;#=es_1_1763100;[0]=ew_0_987172,es_1_1763100,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987172,So Grace had,'gr1s,1264.843,1265.223,gr1s,grace,Grace,1264.843,1265.223,gr1s,1,1265.003,1265.073,1265.038,369,2307,2983,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,35,00-O-f01-mw74.trs,00-O-f01,00-O,F,1274.902,1277.963,g_179;em_12_172372;n_2507254-n_2507266;p_263;#=es_1_1763096;[0]=ew_0_984743,es_1_1763096,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984743,when Grace was,'gr1s,1275.752,1276.102,gr1s,grace,Grace,1275.752,1276.102,gr1s,1,1275.892,1275.942,1275.917,388,2361,2911,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,36,00-O-f01-mw74.trs,00-O-f01,00-O,F,1284.079,1286.685,g_179;em_12_172172;n_2507286-n_2507296;p_263;#=es_1_1770736;[0]=ew_0_984175,es_1_1770736,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984175,then take me,'t1k,1284.939,1285.219,t1k,take,take,1284.939,1285.219,t1k,1,1285.069,1285.189,1285.129,402,2409,3282,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,37,00-O-f01-mw74.trs,00-O-f01,00-O,F,1306.026,1308.772,g_179;em_12_172202;n_2507379-n_2507390;p_263;#=es_1_1760166;[0]=ew_0_987530,es_1_1760166,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987530,she came back.,'k1m,1308.106,1308.306,k1m,came,came,1308.106,1308.306,k1m,1,1308.146,1308.176,1308.161,251,1484,2861,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,38,00-O-f01-mw74.trs,00-O-f01,00-O,F,1363.307,1367.293,g_179;em_12_171793;n_2507587-n_2507600;p_263;#=es_1_1763084;[0]=ew_0_983171,es_1_1763084,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983171,of Grace on,'gr1s,1365.457,1366.057,gr1s,grace,Grace,1365.457,1366.057,gr1s,1,1365.597,1365.707,1365.652,379,2297,3024,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,39,00-O-f01-mw74.trs,00-O-f01,00-O,F,1363.307,1367.293,g_179;em_12_171793;n_2507587-n_2507600;p_263;#=es_1_1769821;[0]=ew_0_986207,es_1_1769821,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986207,ice skates. And,'sk1ts,1366.597,1367.187,sk1ts,skates,skates.,1366.597,1367.187,sk1ts,1,1366.737,1366.917,1366.827,361,2427,2836,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,40,00-O-f01-mw74.trs,00-O-f01,00-O,F,1367.293,1376.136,g_179;em_12_171852;n_2507600-n_2507623;p_263;#=es_1_1769801;[0]=ew_0_983732,es_1_1769801,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983732,"old skates, which",'sk1ts,1372.573,1373.243,sk1ts,skates,"skates,",1372.573,1373.243,sk1ts,1,1372.803,1372.993,1372.898,354,2398,3262,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,41,00-O-f01-mw74.trs,00-O-f01,00-O,F,1367.293,1376.136,g_179;em_12_171852;n_2507600-n_2507623;p_263;#=es_1_1769816;[0]=ew_0_984923,es_1_1769816,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984923,hockey skates. And,'sk1ts,1375.183,1375.903,sk1ts,skates,skates.,1375.183,1375.903,sk1ts,1,1375.403,1375.613,1375.508,369,2394,3024,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,42,00-O-f01-mw74.trs,00-O-f01,00-O,F,1379.006,1382.401,g_179;em_12_171660;n_2507634-n_2507647;p_263;#=es_1_1767440;[0]=ew_0_987287,es_1_1767440,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987287,tae Paisley Ice,'p1z,1379.346,1379.606,p1zlI,paisley,Paisley,1379.346,1379.676,p1zlI,1,1379.426,1379.486,1379.456,381,2355,3064,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,43,00-O-f01-mw74.trs,00-O-f01,00-O,F,1388.213,1393.237,g_179;em_12_171977;n_2507660-n_2507677;p_263;#=es_1_1769806;[0]=ew_0_983920,es_1_1769806,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983920,figure skates. Oh,'sk1ts,1392.373,1393.103,sk1ts,skates,skates.,1392.373,1393.103,sk1ts,1,1392.603,1392.783,1392.693,378,2511,3483,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,44,00-O-f01-mw74.trs,00-O-f01,00-O,F,1403.474,1410.306,g_179;em_12_171884;n_2507705-n_2507724;p_263;#=es_1_1769826;[0]=ew_0_986951,es_1_1769826,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986951,hockey skates didn't,'sk1ts,1405.984,1406.404,sk1ts,skates,skates,1405.984,1406.404,sk1ts,1,1406.164,1406.284,1406.224,383,2422,2861,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,45,00-O-f01-mw74.trs,00-O-f01,00-O,F,1464.06,1467.187,g_179;em_12_172241;n_2507887-n_2507899;p_263;#=es_1_1763150;[0]=ew_0_986892,es_1_1763150,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986892,And h- he,'1J,1464.84,1465,1J,h,h-,1464.84,1465,1J,1,1464.84,1464.97,1464.905,573,2142,2835,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,46,00-O-f01-mw74.trs,00-O-f01,00-O,F,1467.187,1474.894,g_179;em_12_172088;n_2507899-n_2507924;p_263;#=es_1_1770730;[0]=ew_0_983673,es_1_1770730,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983673,often take the,'t1k,1468.867,1469.207,t1k,take,take,1468.867,1469.207,t1k,1,1468.987,1469.157,1469.072,334,2531,2593,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,47,00-O-f01-mw74.trs,00-O-f01,00-O,F,1504.055,1509.5,g_179;em_12_171672;n_2508042-n_2508052;p_263;#=es_1_1761784;[0]=ew_0_987418,es_1_1761784,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987418,forty eight maybe.,'1t,1508.845,1509.005,1t,eight,eight,1508.845,1509.005,1t,1,1508.845,1508.975,1508.91,361,2316,3193,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,48,00-O-f01-mw74.trs,00-O-f01,00-O,F,1541.025,1546.402,g_179;em_12_172328;n_2508150-n_2508172;p_263;#=es_1_1766341;[0]=ew_0_981821,es_1_1766341,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981821,his name was,'n1m,1543.095,1543.315,n1m,name,name,1543.095,1543.315,n1m,1,1543.125,1543.215,1543.17,429,1933,2506,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,49,00-O-f01-mw74.trs,00-O-f01,00-O,F,1563.443,1570.635,g_179;em_12_171804;n_2508225-n_2508252;p_263;#=es_1_1762702;[0]=ew_0_984335,es_1_1762702,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984335,maybe gave their,'g1v,1567.733,1567.963,g1v,gave,gave,1567.733,1567.963,g1v,1,1567.793,1567.863,1567.828,368,2452,2679,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,50,00-O-f01-mw74.trs,00-O-f01,00-O,F,1694.778,1700.352,g_179;em_12_172009;n_2508692-n_2508705;p_263;#=es_1_1769114;[0]=ew_0_985030,es_1_1769114,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985030,eh Saint John's,'s1nt,1698.118,1698.468,s1nt,saint,Saint,1698.118,1698.468,s1nt,1,1698.298,1698.338,1698.318,409,1892,3064,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,51,00-O-f01-mw74.trs,00-O-f01,00-O,F,1707.077,1711.311,g_179;em_12_171866;n_2508723-n_2508735;p_263;#=es_1_1769118;[0]=ew_0_985535,es_1_1769118,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985535,Saint John's,'s1nt,1707.337,1707.667,s1nt,saint,Saint,1707.337,1707.667,s1nt,1,1707.497,1707.537,1707.517,397,1838,3053,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,52,00-O-f01-mw74.trs,00-O-f01,00-O,F,1737.285,1742.748,g_179;em_12_171923;n_2508816-n_2508838;p_263;#=es_1_1769122;[0]=ew_0_986269,es_1_1769122,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986269,in Saint Aloysius,'s1nt,1738.965,1739.225,s1nt,saint,Saint,1738.965,1739.225,s1nt,1,1739.125,1739.165,1739.145,345,1694,2967,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,53,00-O-f01-mw74.trs,00-O-f01,00-O,F,1809.84,1813.305,g_179;em_12_171753;n_2509033-n_2509047;p_263;#=es_1_1760085;[0]=ew_0_986047,es_1_1760085,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986047,of cakes back,'k1ks,1811.91,1812.35,k1ks,cakes,cakes,1811.91,1812.35,k1ks,1,1812,1812.15,1812.075,372,2512,2722,
_^'.*1[^rl].*$_NOT_^(a)|(eh)|(ma)|(am) $_^1$,54,00-O-f01-mw74.trs,00-O-f01,00-O,F,1817.438,1820.816,g_179;em_12_171806;n_2509059-n_2509076;p_263;#=es_1_1760077;[0]=ew_0_981685,es_1_1760077,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981685,these cakes and,'k1ks,1819.118,1819.608,k1ks,cakes,cakes,1819.118,1819.608,k1ks,1,1819.208,1819.438,1819.323,448,1834,3518,
