SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,URL,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,1752,80-O-f02-clbk.trs,80-O-f02-clbk,80-O,F,1262.666,1265.755,g_140;em_12_130975;n_1745840-n_1745852;p_203;#=es_1_1080632;[0]=ew_0_760637,es_1_1080632,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=140#ew_0_760637,just above ma,'bVv,1264.826,1264.986,@bVv,above,above,1264.736,1264.986,@bVv,V,1264.856,1264.956,1264.906,695,1386,2576,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,1831,80-O-f03-clbk.trs,80-O-f03,80-O,F,329.285,332.653,g_282;em_12_287513;n_4519483-n_4519494;p_240;#=es_1_3480420;[0]=ew_0_1546627,es_1_3480420,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=282#ew_0_1546627,Just above John,'bVv,329.855,330.225,@bVv,above,above,329.755,330.165,@bVv,V,329.895,330.035,329.965,720,1289,1478,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,1863,80-O-f03-clbk.trs,80-O-f03,80-O,F,954.866,957.332,g_282;em_12_286834;n_4521726-n_4521733;p_240;#=es_1_3480416;[0]=ew_0_1545429,es_1_3480416,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=282#ew_0_1545429,was above the,'bVv,955.596,955.836,@bVv,above,above,955.526,955.836,@bVv,V,955.646,955.746,955.696,731,1322,2808,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,1864,80-O-f03-clbk.trs,80-O-f03,80-O,F,963.387,964.901,g_282;em_12_286656;n_4521762-n_4521770;p_240;#=es_1_3480412;[0]=ew_0_1543428,es_1_3480412,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=282#ew_0_1543428,were above you,'bVv,964.047,964.507,@bVv,above,above,963.977,964.507,@bVv,V,964.087,964.237,964.162,821,1279,2743,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2160,80-O-m01-clbk.trs,80-O-m01,80-O,M,358.566,360.98,g_107;em_12_104801;n_822802-n_822812;p_43;#=es_1_11332;[0]=ew_0_616246,es_1_11332,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=107#ew_0_616246,I'm above the,'bVv,358.976,359.246,@bVv,above,above,358.916,359.246,@bVv,V,359.066,359.176,359.121,557,1175,2878,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2294,80-O-m01-clbk.trs,80-O-m01,80-O,M,2294.805,2297.902,g_107;em_12_104345;n_829906-n_829916;p_43;#=es_1_11340;[0]=ew_0_620548,es_1_11340,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=107#ew_0_620548,always above him,'bVv,2296.495,2296.705,@bVv,above,above,2296.465,2296.705,@bVv,V,2296.575,2296.635,2296.605,509,1134,2111,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2298,80-O-m01-clbk.trs,80-O-m01,80-O,M,2327.762,2332.696,g_107;em_12_104584;n_830033-n_830054;p_43;#=es_1_11336;[0]=ew_0_616574,es_1_11336,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=107#ew_0_616574,always above your,'bVv,2330.702,2330.952,@bVv,above,above,2330.662,2330.952,@bVv,V,2330.802,2330.902,2330.852,525,1159,2855,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2401,80-O-m04-clbk.trs,80-O-m04,80-O,M,1083.576,1087.128,g_110;em_12_107043;n_852576-n_852589;p_52;#=es_1_11348;[0]=ew_0_636485,es_1_11348,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=110#ew_0_636485,up above in,'bVv,1085.676,1085.926,@bVv,above,above,1085.586,1085.836,@bVv,V,1085.726,1085.806,1085.766,545,877,2749,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,3114,90-O-m04-live.trs,90-O-m04,90-O,M,875.141,876.994,g_299;em_12_309162;n_4885713-n_4885720;p_75;#=es_1_3799067;[0]=ew_0_1648882,es_1_3799067,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=299#ew_0_1648882,feet above the,'bVv,876.191,876.381,@bVv,above,above,876.111,876.381,@bVv,V,876.251,876.311,876.281,546,1107,2318,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,3330,90-O-m05-blls.trs,90-O-m05,90-O,M,1195.69,1199.121,g_301;em_12_312918;n_4929451-n_4929467;p_287;#=es_1_3835711;[0]=ew_0_1657460,es_1_3835711,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=301#ew_0_1657460,up above in,'bVv,1197.36,1197.57,@bVv,above,above,1197.29,1197.57,@bVv,V,1197.44,1197.52,1197.48,541,940,2433,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,1835,80-O-f03-clbk.trs,80-O-f03,80-O,F,382.783,384.989,g_282;em_12_287188;n_4519680-n_4519688;p_240;#=es_1_3480424;[0]=ew_0_1548556,es_1_3480424,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=282#ew_0_1548556,houses above. Belonged,'bVv,384.313,384.623,@bVv,above,above.,384.213,384.623,@bVv,V,384.363,384.553,384.458,738,1295,2778,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,3329,90-O-m05-blls.trs,90-O-m05,90-O,M,1194.627,1195.69,g_301;em_12_312570;n_4929444-n_4929451;p_287;#=es_1_3835715;[0]=ew_0_1658877,es_1_3835715,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=301#ew_0_1658877,from above. In,'bVv,1195.307,1195.497,@bVv,above,above.,1195.237,1195.497,@bVv,V,1195.367,1195.467,1195.417,498,958,2455,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,406,00-O-f03-mw74.trs,00-O-f03,00-O,F,2355.568,2357.865,g_224;em_12_223665;n_3362135-n_3362146;p_114;#=es_1_2475007;[0]=ew_0_1213992,es_1_2475007,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=224#ew_0_1213992,up above. ,'bVv,2357.518,2357.728,@bVv,above,above. ,2357.438,2357.728,@bVv,V,2357.568,2357.698,2357.633,705,1372,3010,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,1643,70-O-m05-edia.trs,70-O-m05,70-O,M,1655.106,1659.204,g_260;em_12_263450;n_4085906-n_4085918;p_39;#=es_1_3099986;[0]=ew_0_1427845,es_1_3099986,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=260#ew_0_1427845,snobbery among them,'mVN,1656.766,1656.886,@mVN,among,among,1656.736,1656.886,@mVN,V,1656.796,1656.846,1656.821,501,1255,1962,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2418,80-O-m04-clbk.trs,80-O-m04,80-O,M,1354.158,1356.917,g_110;em_12_106864;n_853823-n_853833;p_52;#=es_1_28697;[0]=ew_0_641129,es_1_28697,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=110#ew_0_641129,competition among the,'mVN,1354.968,1355.168,@mVN,among,among,1354.868,1355.168,@mVN,V,1355.018,1355.078,1355.048,867,888,2447,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2420,80-O-m04-clbk.trs,80-O-m04,80-O,M,1374.407,1375.587,g_110;em_12_107438;n_853916-n_853921;p_52;#=es_1_28693;[0]=ew_0_640246,es_1_28693,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=110#ew_0_640246,competition among the,'mVN,1374.717,1374.947,@mVN,among,among,1374.667,1374.947,@mVN,V,1374.767,1374.897,1374.832,430,1013,2433,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2757,90-O-f02-live.trs,90-O-f02,90-O,F,1772.1,1775.954,g_290;em_12_298504;n_4698118-n_4698134;p_216;#=es_1_3629958;[0]=ew_0_1591430,es_1_3629958,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=290#ew_0_1591430,people among them,'mVN,1774.13,1774.44,@mVN,among,among,1774.04,1774.44,@mVN,V,1774.21,1774.32,1774.265,594,1197,3078,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,3031,90-O-m02-live.trs,90-O-m02,90-O,M,1330.755,1332.315,g_295;em_12_303866;n_4799520-n_4799526;p_71;#=es_1_3722938;[0]=ew_0_1623710,es_1_3722938,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=295#ew_0_1623710,fought among themselves.,'mVN,1331.295,1331.475,@mVN,among,among,1331.265,1331.475,@mVN,V,1331.325,1331.445,1331.385,666,1026,2263,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,3141,90-O-m04-live.trs,90-O-m04,90-O,M,1224.133,1229.728,g_299;em_12_309669;n_4887048-n_4887073;p_75;#=es_1_3799726;[0]=ew_0_1649965,es_1_3799726,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=299#ew_0_1649965,"women among them,",'mVN,1227.303,1227.523,@mVN,among,among,1227.253,1227.523,@mVN,V,1227.363,1227.433,1227.398,550,873,2146,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2524,80-O-m05-clbk.trs,80-O-m05,80-O,M,869.588,871.122,g_276;em_12_279748;n_4399917-n_4399928;p_57;#=es_1_3373409;[0]=ew_0_1507810,es_1_3373409,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=276#ew_0_1507810,in amongst it,'mVNst,870.478,870.828,@mVNst,amongst,amongst,870.448,870.828,@mVNst,V,870.538,870.608,870.573,396,600,1929,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,3030,90-O-m02-live.trs,90-O-m02,90-O,M,1319.151,1321.485,g_295;em_12_304979;n_4799484-n_4799490;p_71;#=es_1_3722942;[0]=ew_0_1623593,es_1_3722942,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=295#ew_0_1623593,fought amongst themselves. ,'mVNst,1319.911,1320.271,@mVNst,amongst,amongst,1319.881,1320.271,@mVNst,V,1319.941,1320.061,1320.001,698,930,2439,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,945,00-O-m06-dock.trs,00-O-m06,00-O,M,1686.334,1688.948,g_261;em_12_264443;n_4106761-n_4106768;p_213;#=es_1_3120202;[0]=ew_0_1431499,es_1_3120202,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=261#ew_0_1431499,tae become the,'kVm,1687.534,1687.854,bIkVm,become,become,1687.424,1687.854,bIkVm,V,1687.634,1687.794,1687.714,536,1149,2299,
_^'.*V[^rl].*$_NOT_^(up)|(but)$_^V$,2263,80-O-m01-clbk.trs,80-O-m01,80-O,M,1563.716,1565.756,g_107;em_12_103961;n_827474-n_827482;p_43;#=es_1_109806;[0]=ew_0_615095,es_1_109806,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=107#ew_0_615095,a blunt chisel,'blVnt,1564.186,1564.486,blVnt,blunt,blunt,1564.186,1564.486,blVnt,V,1564.286,1564.366,1564.326,565,1322,2482,
