SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,URL,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,11,00-O-f01-mw74.trs,00-O-f01,00-O,F,579.927,582.105,g_179;em_12_171676;n_2504904-n_2504913;p_263;#=es_1_1773294;[0]=ew_0_982203,es_1_1773294,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982203,we used tae,'just,580.367,580.567,just,used,used,580.367,580.567,just,u,580.397,580.427,580.412,351,2264,2778,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,12,00-O-f01-mw74.trs,00-O-f01,00-O,F,586.187,594.668,g_179;em_12_171786;n_2504926-n_2504949;p_263;#=es_1_1773334;[0]=ew_0_983405,es_1_1773334,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983405,we used to,'just,593.177,593.347,just,used,used,593.177,593.347,just,u,593.217,593.247,593.232,325,2332,2792,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,13,00-O-f01-mw74.trs,00-O-f01,00-O,F,640.646,645.127,g_179;em_12_171961;n_2505132-n_2505145;p_263;#=es_1_1759255;[0]=ew_0_985084,es_1_1759255,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985084,a balloon no,'lun,642.506,642.886,b@lun,balloon,balloon,642.426,642.886,b@lun,u,642.596,642.686,642.641,376,1629,2804,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,14,00-O-f01-mw74.trs,00-O-f01,00-O,F,677.051,678.671,g_179;em_12_171613;n_2505249-n_2505260;p_263;#=es_1_1773398;[0]=ew_0_985921,es_1_1773398,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985921,you used to,'just,677.351,677.501,just,used,used,677.351,677.501,just,u,677.381,677.411,677.396,416,2225,3028,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,15,00-O-f01-mw74.trs,00-O-f01,00-O,F,705.917,711.137,g_179;em_12_171725;n_2505357-n_2505377;p_263;#=es_1_1773326;[0]=ew_0_982999,es_1_1773326,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982999,we used tae,'just,706.697,706.917,just,used,used,706.697,706.917,just,u,706.727,706.757,706.742,374,2210,2884,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,16,00-O-f01-mw74.trs,00-O-f01,00-O,F,748.537,753.052,g_179;em_12_171684;n_2505497-n_2505514;p_263;#=es_1_1773298;[0]=ew_0_982656,es_1_1773298,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982656,we used to,'just,748.957,749.157,just,used,used,748.957,749.157,just,u,749.017,749.057,749.037,368,2198,2685,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,17,00-O-f01-mw74.trs,00-O-f01,00-O,F,758.153,759.994,g_179;em_12_172182;n_2505531-n_2505539;p_263;#=es_1_1769571;[0]=ew_0_987509,es_1_1769571,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987509,your shoes. Ehm,'Suz,759.333,759.933,Suz,shoes,shoes.,759.333,759.933,Suz,u,759.523,759.673,759.598,368,1949,2829,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,18,00-O-f01-mw74.trs,00-O-f01,00-O,F,764.482,770.104,g_179;em_12_171903;n_2505551-n_2505573;p_263;#=es_1_2946455;[0]=ew_0_1372701,es_1_2946455,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_1372701,flat roof and,'ruf,766.612,767.012,ruf,roof,roof,766.612,767.012,ruf,u,766.652,766.742,766.697,413,1803,2361,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,19,00-O-f01-mw74.trs,00-O-f01,00-O,F,774.374,780.718,g_179;em_12_171948;n_2505587-n_2505602;p_263;#=es_1_1773274;[0]=ew_0_981651,es_1_1773274,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981651,we used to,'just,775.954,776.174,just,used,used,775.954,776.174,just,u,775.994,776.024,776.009,316,2423,3103,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,20,00-O-f01-mw74.trs,00-O-f01,00-O,F,842.765,846.322,g_179;em_12_171975;n_2505814-n_2505829;p_263;#=es_1_1773394;[0]=ew_0_985767,es_1_1773394,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985767,I used to,'just,843.095,843.255,just,used,used,843.095,843.255,just,u,843.125,843.155,843.14,443,2079,2720,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,21,00-O-f01-mw74.trs,00-O-f01,00-O,F,868.504,872.541,g_179;em_12_171763;n_2505906-n_2505925;p_263;#=es_1_1772785;[0]=ew_0_981643,es_1_1772785,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981643,sweet tooth she,'tuT,868.524,868.784,tuT,tooth,tooth,868.524,868.784,tuT,u,868.624,868.714,868.669,375,1967,2632,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,22,00-O-f01-mw74.trs,00-O-f01,00-O,F,868.504,872.541,g_179;em_12_171763;n_2505906-n_2505925;p_263;#=es_1_1773306;[0]=ew_0_982711,es_1_1773306,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982711,I used to,'just,870.984,871.174,just,used,used,870.984,871.174,just,u,871.014,871.044,871.029,366,2256,2520,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,23,00-O-f01-mw74.trs,00-O-f01,00-O,F,872.541,874.716,g_179;em_12_171724;n_2505925-n_2505939;p_263;#=es_1_1773422;[0]=ew_0_987467,es_1_1773422,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987467,I used tae,'just,872.921,873.091,just,used,used,872.921,873.091,just,u,872.951,872.991,872.971,377,2182,2577,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,24,00-O-f01-mw74.trs,00-O-f01,00-O,F,887.441,893.588,g_179;em_12_171909;n_2505982-n_2506005;p_263;#=es_1_1765432;[0]=ew_0_986609,es_1_1765432,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986609,was maroon coloured,'run,888.811,889.021,m@run,maroon,maroon,888.351,889.021,m@run,u,888.861,888.921,888.891,350,1905,2544,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,25,00-O-f01-mw74.trs,00-O-f01,00-O,F,887.441,893.588,g_179;em_12_171909;n_2505982-n_2506005;p_263;#=es_1_1773290;[0]=ew_0_982168,es_1_1773290,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982168,had used aw,'just,890.131,890.361,just,used,used,890.131,890.361,just,u,890.161,890.221,890.191,372,1938,3087,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,26,00-O-f01-mw74.trs,00-O-f01,00-O,F,887.441,893.588,g_179;em_12_171909;n_2505982-n_2506005;p_263;#=es_1_1762272;[0]=ew_0_981667,es_1_1762272,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981667,different food colourings,'fud,891.011,891.261,fud,food,food,891.011,891.261,fud,u,891.121,891.201,891.161,358,2004,2491,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,27,00-O-f01-mw74.trs,00-O-f01,00-O,F,1085.217,1089.629,g_179;em_12_172272;n_2506720-n_2506741;p_263;#=es_1_1773414;[0]=ew_0_986598,es_1_1773414,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986598,we used to,'just,1087.417,1087.777,just,used,used,1087.417,1087.777,just,u,1087.457,1087.487,1087.472,348,2093,2750,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,28,00-O-f01-mw74.trs,00-O-f01,00-O,F,1090.801,1093.024,g_179;em_12_172164;n_2506744-n_2506751;p_263;#=es_1_1769565;[0]=ew_0_985980,es_1_1769565,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985980,Heeling shoes and,'Suz,1091.231,1091.721,Suz,shoes,shoes,1091.231,1091.721,Suz,u,1091.411,1091.581,1091.496,366,2018,2582,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,29,00-O-f01-mw74.trs,00-O-f01,00-O,F,1090.801,1093.024,g_179;em_12_172164;n_2506744-n_2506751;p_263;#=es_1_1769568;[0]=ew_0_986360,es_1_1769568,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986360,soling shoes.,'Suz,1092.391,1093.024,Suz,shoes,shoes.,1092.391,1093.024,Suz,u,1092.551,1092.731,1092.641,365,1877,2814,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,30,00-O-f01-mw74.trs,00-O-f01,00-O,F,1157.85,1164.913,g_179;em_12_171810;n_2506975-n_2506995;p_263;#=es_1_1766431;[0]=ew_0_982275,es_1_1766431,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982275,got news that,'njuz,1158.88,1159.23,njuz,news,news,1158.88,1159.23,njuz,u,1159.02,1159.12,1159.07,334,2104,2427,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,31,00-O-f01-mw74.trs,00-O-f01,00-O,F,1286.685,1289.776,g_179;em_12_172026;n_2507296-n_2507308;p_263;#=es_1_1768308;[0]=ew_0_984973,es_1_1768308,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984973,and refuse to,'fjuz,1288.705,1289.015,rIfjuz,refuse,refuse,1288.645,1289.015,rIfjuz,u,1288.865,1288.905,1288.885,367,1966,2669,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,32,00-O-f01-mw74.trs,00-O-f01,00-O,F,1350.798,1360.766,g_179;em_12_171773;n_2507550-n_2507576;p_263;#=es_1_1773386;[0]=ew_0_985588,es_1_1773386,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985588,winter used to,'just,1357.768,1357.988,just,used,used,1357.768,1357.988,just,u,1357.828,1357.858,1357.843,359,2151,3328,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,33,00-O-f01-mw74.trs,00-O-f01,00-O,F,1360.766,1363.307,g_179;em_12_171901;n_2507576-n_2507587;p_263;#=es_1_1773318;[0]=ew_0_982853,es_1_1773318,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982853,They used to,'just,1361.386,1361.586,just,used,used,1361.386,1361.586,just,u,1361.416,1361.446,1361.431,366,2281,3115,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,34,00-O-f01-mw74.trs,00-O-f01,00-O,F,1363.307,1367.293,g_179;em_12_171793;n_2507587-n_2507600;p_263;#=es_1_1773302;[0]=ew_0_982710,es_1_1773302,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982710,we used to,'just,1364.337,1364.517,just,used,used,1364.337,1364.517,just,u,1364.367,1364.397,1364.382,346,2137,2801,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,35,00-O-f01-mw74.trs,00-O-f01,00-O,F,1376.136,1378.405,g_179;em_12_172148;n_2507623-n_2507631;p_263;#=es_1_1773402;[0]=ew_0_986156,es_1_1773402,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986156,I used them,'just,1377.076,1377.326,just,used,used,1377.076,1377.326,just,u,1377.116,1377.166,1377.141,372,2130,2515,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,36,00-O-f01-mw74.trs,00-O-f01,00-O,F,1467.187,1474.894,g_179;em_12_172088;n_2507899-n_2507924;p_263;#=es_1_1773370;[0]=ew_0_984899,es_1_1773370,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984899,he used to,'just,1467.797,1468.027,just,used,used,1467.797,1468.027,just,u,1467.847,1467.887,1467.867,357,2053,2613,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,37,00-O-f01-mw74.trs,00-O-f01,00-O,F,1475.932,1478.213,g_179;em_12_172440;n_2507926-n_2507937;p_263;#=es_1_1773330;[0]=ew_0_983085,es_1_1773330,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983085,was used to,'just,1477.202,1477.402,just,used,used,1477.202,1477.402,just,u,1477.232,1477.302,1477.267,320,1897,3203,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,38,00-O-f01-mw74.trs,00-O-f01,00-O,F,1590.37,1597.683,g_179;em_12_171588;n_2508322-n_2508341;p_263;#=es_1_1767874;[0]=ew_0_981862,es_1_1767874,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981862,I presume it,'zjum,1592.07,1592.28,prIzjum,presume,presume,1591.9,1592.28,prIzjum,u,1592.18,1592.23,1592.205,383,1868,3298,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,39,00-O-f01-mw74.trs,00-O-f01,00-O,F,1617.746,1623.022,g_179;em_12_171853;n_2508420-n_2508437;p_263;#=es_1_1773338;[0]=ew_0_983586,es_1_1773338,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983586,he used to,'just,1622.156,1622.346,just,used,used,1622.156,1622.346,just,u,1622.186,1622.226,1622.206,396,2260,2781,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,40,00-O-f01-mw74.trs,00-O-f01,00-O,F,1677.853,1684.352,g_179;em_12_171893;n_2508629-n_2508653;p_263;#=es_1_1773322;[0]=ew_0_982962,es_1_1773322,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982962,did used to,'just,1681.833,1681.963,just,used,used,1681.833,1681.963,just,u,1681.863,1681.893,1681.878,376,2066,2996,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,41,00-O-f01-mw74.trs,00-O-f01,00-O,F,1720.419,1725.529,g_179;em_12_171537;n_2508763-n_2508780;p_263;#=es_1_1773270;[0]=ew_0_981636,es_1_1773270,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981636,we used to,'just,1722.689,1722.959,just,used,used,1722.689,1722.959,just,u,1722.749,1722.779,1722.764,370,2112,2945,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,42,00-O-f01-mw74.trs,00-O-f01,00-O,F,1887.731,1892.733,g_179;em_12_172487;n_2509317-n_2509336;p_263;#=es_1_1773282;[0]=ew_0_981992,es_1_1773282,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981992,I used to,'just,1888.201,1888.411,just,used,used,1888.201,1888.411,just,u,1888.241,1888.281,1888.261,363,2139,2684,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,43,00-O-f01-mw74.trs,00-O-f01,00-O,F,1974.908,1980.611,g_179;em_12_172338;n_2509610-n_2509631;p_263;#=es_1_1773426;[0]=ew_0_987642,es_1_1773426,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987642,she used to,'just,1977.658,1977.858,just,used,used,1977.658,1977.858,just,u,1977.688,1977.718,1977.703,398,2195,2991,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,44,00-O-f01-mw74.trs,00-O-f01,00-O,F,1995.062,2001.939,g_179;em_12_171811;n_2509674-n_2509695;p_263;#=es_1_1768961;[0]=ew_0_984748,es_1_1768961,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984748,projection room.,'rum,2001.512,2001.722,rum,room,room.,2001.512,2001.722,rum,u,2001.572,2001.622,2001.597,417,2007,2657,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,45,00-O-f01-mw74.trs,00-O-f01,00-O,F,2034.229,2042.366,g_179;em_12_171642;n_2509824-n_2509850;p_263;#=es_1_1773406;[0]=ew_0_986328,es_1_1773406,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986328,I used to,'just,2034.449,2034.659,just,used,used,2034.449,2034.659,just,u,2034.489,2034.519,2034.504,360,2180,2676,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,46,00-O-f01-mw74.trs,00-O-f01,00-O,F,2034.229,2042.366,g_179;em_12_171642;n_2509824-n_2509850;p_263;#=es_1_1762641;[0]=ew_0_982336,es_1_1762641,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982336,a fruit shop.,'frut,2041.359,2041.689,frut,fruit,fruit,2041.359,2041.689,frut,u,2041.549,2041.659,2041.604,342,2054,2563,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,47,00-O-f01-mw74.trs,00-O-f01,00-O,F,2065.165,2075.072,g_179;em_12_172203;n_2509932-n_2509955;p_263;#=es_1_1773378;[0]=ew_0_985332,es_1_1773378,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985332,mum used to,'just,2065.805,2066.155,just,used,used,2065.805,2066.155,just,u,2065.915,2065.955,2065.935,381,1938,2691,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,48,00-O-f01-mw74.trs,00-O-f01,00-O,F,2279.662,2282.662,g_179;em_12_172190;n_2510611-n_2510624;p_263;#=es_1_1773366;[0]=ew_0_984408,es_1_1773366,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984408,we used to,'just,2280.182,2280.372,just,used,used,2280.182,2280.372,just,u,2280.212,2280.272,2280.242,377,2174,2494,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,49,00-O-f01-mw74.trs,00-O-f01,00-O,F,2282.662,2289.661,g_179;em_12_172191;n_2510624-n_2510639;p_263;#=es_1_1773362;[0]=ew_0_984205,es_1_1773362,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984205,we used to,'just,2288.242,2288.612,just,used,used,2288.242,2288.612,just,u,2288.432,2288.462,2288.447,365,2264,2874,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,50,00-O-f01-mw74.trs,00-O-f01,00-O,F,2294.03,2295.889,g_179;em_12_171775;n_2510659-n_2510668;p_263;#=es_1_1773374;[0]=ew_0_985114,es_1_1773374,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985114,we used to,'just,2294.46,2294.67,just,used,used,2294.46,2294.67,just,u,2294.53,2294.56,2294.545,426,2188,2701,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,51,00-O-f01-mw74.trs,00-O-f01,00-O,F,2314.981,2316.622,g_179;em_12_171790;n_2510732-n_2510743;p_263;#=es_1_1773382;[0]=ew_0_985413,es_1_1773382,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985413,we used to,'just,2315.421,2315.631,just,used,used,2315.421,2315.631,just,u,2315.501,2315.541,2315.521,434,2095,2752,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,52,00-O-f01-mw74.trs,00-O-f01,00-O,F,2316.622,2319.234,g_179;em_12_171767;n_2510743-n_2510754;p_263;#=es_1_1773350;[0]=ew_0_983952,es_1_1773350,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983952,we used to,'just,2317.322,2317.512,just,used,used,2317.322,2317.512,just,u,2317.352,2317.392,2317.372,388,2282,2854,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,53,00-O-f01-mw74.trs,00-O-f01,00-O,F,2319.88,2326.807,g_179;em_12_172045;n_2510757-n_2510774;p_263;#=es_1_1773418;[0]=ew_0_987310,es_1_1773418,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987310,We used to,'just,2320.7,2320.97,just,used,used,2320.7,2320.97,just,u,2320.73,2320.76,2320.745,364,2234,3021,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,54,00-O-f01-mw74.trs,00-O-f01,00-O,F,2412.383,2414.711,g_179;em_12_171662;n_2511021-n_2511031;p_263;#=es_1_1773358;[0]=ew_0_984179,es_1_1773358,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984179,we used tae,'just,2412.673,2412.873,just,used,used,2412.673,2412.873,just,u,2412.743,2412.773,2412.758,399,2086,3100,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,55,00-O-f03-mw74.trs,00-O-f03,00-O,F,51.347,52.684,g_224;em_12_223382;n_3352046-n_3352056;p_114;#=es_1_2497060;[0]=ew_0_1210593,es_1_2497060,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=224#ew_0_1210593,it used to,'just,51.427,51.547,just,used,used,51.427,51.547,just,u,51.457,51.487,51.472,363,2491,3322,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,56,00-O-f03-mw74.trs,00-O-f03,00-O,F,92.399,93.83,g_224;em_12_222734;n_3352230-n_3352238;p_114;#=es_1_2491015;[0]=ew_0_1215750,es_1_2491015,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=224#ew_0_1215750,the routes that,'ruts,92.949,93.199,ruts,routes,routes,92.949,93.199,ruts,u,92.999,93.049,93.024,353,1702,2623,
_^'.*u[^rl].*$_NOT_^(you)|(youse)|(us) $_^u$,57,00-O-f03-mw74.trs,00-O-f03,00-O,F,161.437,163.426,g_224;em_12_222708;n_3352551-n_3352563;p_114;#=es_1_2497072;[0]=ew_0_1211043,es_1_2497072,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=224#ew_0_1211043,"and, used to",'just,161.637,161.847,just,used,used,161.637,161.847,just,u,161.707,161.737,161.722,339,2373,3128,
