SearchName,Number,Transcript,Speaker,Corpus,gender,Line,LineEnd,MatchId,TargetId,URL,Text,Target stress,Target stress start,Target stress end,Target CELEX phonemes,Target orthography,Target transcript,Target transcript start,Target transcript end,Match segments,Target segments,Target segments start,Target segments end,time_0.5,F1-time_0.5,F2-time_0.5,F3-time_0.5,Error
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,14,00-O-f01-mw74.trs,00-O-f01,00-O,F,375.656,379.737,g_179;em_12_172253;n_2504133-n_2504147;p_263;#=es_1_1767867;[0]=ew_0_987285,es_1_1767867,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987285,doll's pram,'pr{m,379.096,379.586,pr{m,pram,pram,379.096,379.586,pr{m,{,379.216,379.366,379.291,833,1472,3042,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,15,00-O-f01-mw74.trs,00-O-f01,00-O,F,381.842,386.043,g_179;em_12_171845;n_2504154-n_2504166;p_263;#=es_1_1856836;[0]=ew_0_1014708,es_1_1856836,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_1014708,a Glad Stone,'gl{d,382.352,382.702,gl{d,glad,Glad,382.352,382.702,gl{d,{,382.542,382.642,382.592,576,1635,2958,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,16,00-O-f01-mw74.trs,00-O-f01,00-O,F,381.842,386.043,g_179;em_12_171845;n_2504154-n_2504166;p_263;#=es_1_1759234;[0]=ew_0_984902,es_1_1759234,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984902,Stone bag that,'b{g,383.122,383.492,b{g,bag,bag,383.122,383.492,b{g,{,383.172,383.412,383.292,800,1763,2857,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,17,00-O-f01-mw74.trs,00-O-f01,00-O,F,393.112,398.04,g_179;em_12_172231;n_2504191-n_2504210;p_263;#=es_1_1764750;[0]=ew_0_984645,es_1_1764750,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984645,and jam or,'_{m,396.562,396.852,_{m,jam,jam,396.562,396.852,_{m,{,396.622,396.722,396.672,542,1816,2751,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,18,00-O-f01-mw74.trs,00-O-f01,00-O,F,398.587,402.321,g_179;em_12_171885;n_2504213-n_2504228;p_263;#=es_1_1759102;[0]=ew_0_982166,es_1_1759102,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982166,come back down,'b{k,399.337,399.627,b{k,back,back,399.337,399.627,b{k,{,399.397,399.587,399.492,693,1893,2680,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,19,00-O-f01-mw74.trs,00-O-f01,00-O,F,398.587,402.321,g_179;em_12_171885;n_2504213-n_2504228;p_263;#=es_1_1759231;[0]=ew_0_984037,es_1_1759231,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984037,my bag.,'b{g,401.717,402.077,b{g,bag,bag.,401.717,402.077,b{g,{,401.777,402.017,401.897,893,1798,2719,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,20,00-O-f01-mw74.trs,00-O-f01,00-O,F,446.034,448.178,g_179;em_12_172291;n_2504409-n_2504416;p_263;#=es_1_1759228;[0]=ew_0_981712,es_1_1759228,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981712,the bag. ,'b{g,447.484,447.884,b{g,bag,bag. ,447.484,447.884,b{g,{,447.524,447.824,447.674,642,1674,3020,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,21,00-O-f01-mw74.trs,00-O-f01,00-O,F,450.222,451.515,g_179;em_12_171886;n_2504423-n_2504430;p_263;#=es_1_1759126;[0]=ew_0_983493,es_1_1759126,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983493,it back.,'b{k,451.042,451.202,b{k,back,back.,451.042,451.202,b{k,{,451.072,451.162,451.117,637,1520,2674,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,22,00-O-f01-mw74.trs,00-O-f01,00-O,F,452.968,456.601,g_179;em_12_172283;n_2504436-n_2504451;p_263;#=es_1_1757558;[0]=ew_0_984291,es_1_1757558,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984291,threepence actually. I,'{k,455.168,455.388,{kJ9lI,actually,actually.,455.168,455.598,{kJ9lI,{,455.168,455.358,455.263,747,1612,2834,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,23,00-O-f01-mw74.trs,00-O-f01,00-O,F,466.128,469.27,g_179;em_12_171963;n_2504493-n_2504508;p_263;#=es_1_1759132;[0]=ew_0_983612,es_1_1759132,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983612,the back courts,'b{k,467.818,468.138,b{k,back,back,467.818,468.138,b{k,{,467.878,468.098,467.988,630,2158,3082,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,24,00-O-f01-mw74.trs,00-O-f01,00-O,F,473.725,477.178,g_179;em_12_172176;n_2504528-n_2504540;p_263;#=es_1_1759177;[0]=ew_0_984945,es_1_1759177,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984945,the back.,'b{k,476.745,477.015,b{k,back,back.,476.745,477.015,b{k,{,476.795,476.985,476.89,717,1707,2923,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,25,00-O-f01-mw74.trs,00-O-f01,00-O,F,500.787,502.475,g_179;em_12_172042;n_2504617-n_2504625;p_263;#=es_1_1768147;[0]=ew_0_987391,es_1_1768147,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987391,the rag man?,'r{g,501.827,502.117,r{g,rag,rag,501.827,502.117,r{g,{,501.877,502.077,501.977,799,1817,2396,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,26,00-O-f01-mw74.trs,00-O-f01,00-O,F,502.475,503.968,g_179;em_12_171643;n_2504625-n_2504632;p_263;#=es_1_1768141;[0]=ew_0_985620,es_1_1768141,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985620,The rag and,'r{g,502.615,503.015,r{g,rag,rag,502.615,503.015,r{g,{,502.645,502.895,502.77,395,1727,2817,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,27,00-O-f01-mw74.trs,00-O-f01,00-O,F,519.044,526.485,g_179;em_12_171648;n_2504687-n_2504711;p_263;#=es_1_1759186;[0]=ew_0_985384,es_1_1759186,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985384,the back.,'b{k,525.954,526.404,b{k,back,back.,525.954,526.404,b{k,{,526.004,526.324,526.164,470,1558,3043,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,28,00-O-f01-mw74.trs,00-O-f01,00-O,F,527.251,532.906,g_179;em_12_172331;n_2504714-n_2504727;p_263;#=es_1_1759216;[0]=ew_0_987496,es_1_1759216,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987496,went back to,'b{k,531.261,531.561,b{k,back,back,531.261,531.561,b{k,{,531.321,531.531,531.426,891,1926,2896,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,29,00-O-f01-mw74.trs,00-O-f01,00-O,F,541.281,543.562,g_179;em_12_172287;n_2504753-n_2504766;p_263;#=es_1_1759093;[0]=ew_0_981650,es_1_1759093,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981650,went back in,'b{k,541.521,541.701,b{k,back,back,541.521,541.701,b{k,{,541.551,541.671,541.611,823,1611,2418,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,30,00-O-f01-mw74.trs,00-O-f01,00-O,F,541.281,543.562,g_179;em_12_172287;n_2504753-n_2504766;p_263;#=es_1_1769135;[0]=ew_0_981873,es_1_1769135,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981873,we sat up,'s{t,542.601,542.871,s{t,sat,sat,542.601,542.871,s{t,{,542.721,542.841,542.781,752,1612,2775,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,31,00-O-f01-mw74.trs,00-O-f01,00-O,F,611.339,615.937,g_179;em_12_171833;n_2505017-n_2505035;p_263;#=es_1_1759192;[0]=ew_0_985869,es_1_1759192,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985869,her back door,'b{k,613.359,613.679,b{k,back,back,613.359,613.679,b{k,{,613.409,613.649,613.529,739,1849,2711,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,32,00-O-f01-mw74.trs,00-O-f01,00-O,F,615.937,619.078,g_179;em_12_171740;n_2505035-n_2505049;p_263;#=es_1_1759150;[0]=ew_0_984247,es_1_1759150,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984247,her back door,'b{k,616.907,617.167,b{k,back,back,616.907,617.167,b{k,{,616.957,617.137,617.047,895,1713,2823,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,33,00-O-f01-mw74.trs,00-O-f01,00-O,F,636.897,640.646,g_179;em_12_172319;n_2505120-n_2505132;p_263;#=es_1_1768150;[0]=ew_0_987046,es_1_1768150,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987046,for rags tae,'r{gz,638.527,639.077,r{gz,rags,rags,638.527,639.077,r{gz,{,638.607,638.837,638.722,797,1851,2790,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,34,00-O-f01-mw74.trs,00-O-f01,00-O,F,705.917,711.137,g_179;em_12_171725;n_2505357-n_2505377;p_263;#=es_1_1761852;[0]=ew_0_985712,es_1_1761852,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985712,tae enact films,'n{kt,707.277,707.707,In{kt,enact,enact,707.187,707.707,In{kt,{,707.327,707.597,707.462,767,2009,2707,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,35,00-O-f01-mw74.trs,00-O-f01,00-O,F,711.137,714.031,g_179;em_12_172214;n_2505377-n_2505383;p_263;#=es_1_1761847;[0]=ew_0_983828,es_1_1761847,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983828,and enact films.,'n{kt,712.737,713.167,In{kt,enact,enact,712.657,713.167,In{kt,{,712.787,713.027,712.907,761,1813,2911,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,36,00-O-f01-mw74.trs,00-O-f01,00-O,F,764.482,770.104,g_179;em_12_171903;n_2505551-n_2505573;p_263;#=es_1_1762237;[0]=ew_0_983857,es_1_1762237,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983857,of flat roof,'fl{t,766.142,766.612,fl{t,flat,flat,766.142,766.612,fl{t,{,766.362,766.572,766.467,712,1605,2839,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,37,00-O-f01-mw74.trs,00-O-f01,00-O,F,774.374,780.718,g_179;em_12_171948;n_2505587-n_2505602;p_263;#=es_1_1770772;[0]=ew_0_985078,es_1_1770772,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985078,maybe tap dance,'t{p,777.984,778.364,t{p,tap,tap,777.984,778.364,t{p,{,778.114,778.334,778.224,728,1585,2950,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,38,00-O-f01-mw74.trs,00-O-f01,00-O,F,810.526,815.603,g_179;em_12_172361;n_2505703-n_2505726;p_263;#=es_1_1759114;[0]=ew_0_982880,es_1_1759114,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982880,the back door,'b{k,812.956,813.286,b{k,back,back,812.956,813.286,b{k,{,813.016,813.256,813.136,758,1888,2426,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,39,00-O-f01-mw74.trs,00-O-f01,00-O,F,832.333,836.615,g_179;em_12_172370;n_2505785-n_2505801;p_263;#=es_1_1759108;[0]=ew_0_982486,es_1_1759108,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982486,our back door.,'b{k,835.813,836.103,b{k,back,back,835.813,836.103,b{k,{,835.863,836.073,835.968,683,1921,2296,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,40,00-O-f01-mw74.trs,00-O-f01,00-O,F,932.898,939.697,g_179;em_12_172393;n_2506133-n_2506157;p_263;#=es_1_1759180;[0]=ew_0_985208,es_1_1759180,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985208,the back door,'b{k,935.568,935.888,b{k,back,back,935.568,935.888,b{k,{,935.638,935.858,935.748,558,1872,2022,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,41,00-O-f01-mw74.trs,00-O-f01,00-O,F,949.836,953.264,g_179;em_12_171796;n_2506195-n_2506210;p_263;#=es_1_1759213;[0]=ew_0_987032,es_1_1759213,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987032,comes back from,'b{k,951.136,951.416,b{k,back,back,951.136,951.416,b{k,{,951.186,951.356,951.271,728,1660,2808,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,42,00-O-f01-mw74.trs,00-O-f01,00-O,F,953.264,959.334,g_179;em_12_171608;n_2506210-n_2506231;p_263;#=es_1_1759111;[0]=ew_0_982845,es_1_1759111,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982845,comes back from,'b{k,958.184,958.464,b{k,back,back,958.184,958.464,b{k,{,958.244,958.414,958.329,587,1803,2866,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,43,00-O-f01-mw74.trs,00-O-f01,00-O,F,961.374,965.327,g_179;em_12_171826;n_2506240-n_2506259;p_263;#=es_1_1759096;[0]=ew_0_981789,es_1_1759096,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_981789,coming back that,'b{k,962.664,962.954,b{k,back,back,962.664,962.954,b{k,{,962.714,962.924,962.819,691,1744,2794,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,44,00-O-f01-mw74.trs,00-O-f01,00-O,F,970.112,973.764,g_179;em_12_171604;n_2506278-n_2506293;p_263;#=es_1_1759117;[0]=ew_0_982922,es_1_1759117,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_982922,coming back from,'b{k,971.092,971.352,b{k,back,back,971.092,971.352,b{k,{,971.142,971.312,971.227,811,1781,2794,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,45,00-O-f01-mw74.trs,00-O-f01,00-O,F,988.299,993.779,g_179;em_12_172286;n_2506357-n_2506376;p_263;#=es_1_1760918;[0]=ew_0_983106,es_1_1760918,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983106,my dad had,'d{d,989.119,989.409,d{d,dad,dad,989.119,989.409,d{d,{,989.159,989.359,989.259,747,1714,2362,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,46,00-O-f01-mw74.trs,00-O-f01,00-O,F,997.485,998.956,g_179;em_12_172140;n_2506385-n_2506393;p_263;#=es_1_1759222;[0]=ew_0_983411,es_1_1759222,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_983411,a bad stomach.,'b{d,998.175,998.405,b{d,bad,bad,998.175,998.405,b{d,{,998.235,998.365,998.3,642,1728,3318,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,47,00-O-f01-mw74.trs,00-O-f01,00-O,F,1040.706,1046.284,g_179;em_12_171926;n_2506550-n_2506571;p_263;#=es_1_1759153;[0]=ew_0_984317,es_1_1759153,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984317,that back door,'b{k,1041.706,1041.996,b{k,back,back,1041.706,1041.996,b{k,{,1041.756,1041.966,1041.861,694,1835,2599,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,48,00-O-f01-mw74.trs,00-O-f01,00-O,F,1040.706,1046.284,g_179;em_12_171926;n_2506550-n_2506571;p_263;#=es_1_1759210;[0]=ew_0_986922,es_1_1759210,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986922,biggest back door.,'b{k,1045.596,1045.736,b{k,back,back,1045.596,1045.736,b{k,{,1045.626,1045.706,1045.666,698,1613,2495,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,49,00-O-f01-mw74.trs,00-O-f01,00-O,F,1157.85,1164.913,g_179;em_12_171810;n_2506975-n_2506995;p_263;#=es_1_1759147;[0]=ew_0_984193,es_1_1759147,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984193,arriving back from,'b{k,1161.53,1161.81,b{k,back,back,1161.53,1161.81,b{k,{,1161.58,1161.78,1161.68,815,1793,2801,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,50,00-O-f01-mw74.trs,00-O-f01,00-O,F,1184.468,1185.945,g_179;em_12_172270;n_2507055-n_2507062;p_263;#=es_1_1760933;[0]=ew_0_987067,es_1_1760933,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_987067,my dad.,'d{d,1185.248,1185.618,d{d,dad,dad.,1185.248,1185.618,d{d,{,1185.308,1185.548,1185.428,685,1639,2361,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,51,00-O-f01-mw74.trs,00-O-f01,00-O,F,1194.137,1196.936,g_179;em_12_171554;n_2507081-n_2507087;p_263;#=es_1_1760921;[0]=ew_0_985009,es_1_1760921,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985009,My dad shouted,'d{d,1194.307,1194.657,d{d,dad,dad,1194.307,1194.657,d{d,{,1194.337,1194.577,1194.457,740,1692,2407,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,52,00-O-f01-mw74.trs,00-O-f01,00-O,F,1236.496,1242.799,g_179;em_12_172246;n_2507178-n_2507190;p_263;#=es_1_1760924;[0]=ew_0_985733,es_1_1760924,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_985733,and dad took,'d{d,1239.036,1239.316,d{d,dad,dad,1239.036,1239.316,d{d,{,1239.106,1239.286,1239.196,647,1710,2691,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,53,00-O-f01-mw74.trs,00-O-f01,00-O,F,1292.959,1294.855,g_179;em_12_172430;n_2507318-n_2507330;p_263;#=es_1_1757564;[0]=ew_0_984498,es_1_1757564,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_984498,madam actually,'{k,1294.239,1294.379,{kJ9lI,actually,actually,1294.239,1294.779,{kJ9lI,{,1294.239,1294.349,1294.294,682,1741,2649,
_^'.*{[^rl].*$_NOT_^(at)|(and)|(an)|(as)|(had)|(have)$_^{$,54,00-O-f01-mw74.trs,00-O-f01,00-O,F,1306.026,1308.772,g_179;em_12_172202;n_2507379-n_2507390;p_263;#=es_1_1759207;[0]=ew_0_986921,es_1_1759207,http://gulpminer.arts.gla.ac.uk/real-time/transcript?ag_id=179#ew_0_986921,came back.,'b{k,1308.306,1308.676,b{k,back,back.,1308.306,1308.676,b{k,{,1308.346,1308.586,1308.466,451,1621,2759,
